"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2001-T4",49555,2001.75,97.4136361028159,75.1400209064623,24.8599790935377,59266572,12.0046802708161,696.5095485148479,7114762.476073019,50870.70145672093,715.0021048179661
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2001-T4",58898,2001.75,88.5420667058806,67.6455575594651,32.3544424405349,59266572,12.0046802708161,827.8280574801233,7114762.476073019,66519.79357523653,934.9545230630386
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2001-T4",157733,2001.75,93.7115299333192,73.2478106080033,26.752262450877,59266572,12.0046802708161,2216.981951687872,7114762.476073019,168317.60201998145,2365.7515284035744
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",70090,2002,93.6750606278241,42.9260023853922,57.0739976146078,59685899,12.0046802708161,978.2136589187556,7165101.341712224,74822.4762602196,1044.2626376354851
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",27184,2002,80.9033327097309,45.3980810861373,54.6019189138627,59685899,12.0046802708161,379.39449427946147,7165101.341712224,33600.593559640045,468.94791793148045
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",304024,2002,85.245855562656,55.0917902567076,44.9082406298637,59685899,12.0046802708161,4243.122120689339,7165101.341712224,356643.73123282375,4977.5113319974
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",119963,2002,78.9764741872223,38.3046311225266,61.6953688774734,59685899,12.0046802708161,1674.2680149075572,7165101.341712224,151897.13295584038,2119.957914224587
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",350064,2002,86.4632088486895,53.0752949025437,46.9247050974563,59685899,12.0046802708161,4885.6810714186795,7165101.341712224,404870.46995053295,5650.58958194417
"Construction","Auvergne-Rhône-Alpes","Construction","2002-T1",166152,2002,76.1828913971963,88.349732295478,11.6502088424899,59685899,12.0046802708161,2318.906489608633,7165101.341712224,218096.21156767328,3043.8677859028776
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2002-T1",363049,2002,91.9752138798998,70.5466278308938,29.4533721691062,59685899,12.0046802708161,5066.906700767518,7165101.341712224,394724.82279200276,5508.99148479701
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2002-T1",103013,2002,97.5275216469567,74.0080713136318,25.9919286863682,59685899,12.0046802708161,1437.704717451816,7165101.341712224,105624.54398554326,1474.1528269899177
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2002-T1",62479,2002,90.1449880537656,58.2836485601378,41.7163514398622,59685899,12.0046802708161,871.9904579196024,7165101.341712224,69309.45507778575,967.3199550478802
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2002-T1",34971,2002,98.88354186718,79.6381737247353,20.3618262752647,59685899,12.0046802708161,488.07404574187194,7165101.341712224,35365.844851080394,493.58471240588364
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",99652,2002,83.2542911480777,51.8510871155374,48.1489128844626,59685899,12.0046802708161,1390.796797525636,7165101.341712224,119695.93233669724,1670.5406752571323
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2002-T1",49347,2002,97.4136361028159,75.1400209064623,24.8599790935377,59685899,12.0046802708161,688.7132176724758,7165101.341712224,50657.17898869555,706.9987788419772
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",58421,2002,88.5420667058806,67.6455575594651,32.3544424405349,59685899,12.0046802708161,815.354831897455,7165101.341712224,65981.06659748875,920.86717899403
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2002-T1",157159,2002,93.7115299333192,73.2478106080033,26.752262450877,59685899,12.0046802708161,2193.3953548582213,7165101.341712224,167705.0840081547,2340.58216360243
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",70346,2002.25,93.6750606278241,42.9260023853922,57.0739976146078,59685899,12.0046802708161,981.7865323198571,7165101.341712224,75095.76137824808,1048.0767514211134
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",27212,2002.25,80.9033327097309,45.3980810861373,54.6019189138627,59685899,12.0046802708161,379.7852773077069,7165101.341712224,33635.20276430713,469.4309425673722
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",304304,2002.25,85.245855562656,55.0917902567076,44.9082406298637,59685899,12.0046802708161,4247.029950971793,7165101.341712224,356972.19294882374,4982.09551999887
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",120448,2002.25,78.9764741872223,38.3046311225266,61.6953688774734,59685899,12.0046802708161,1681.0369352182377,7165101.341712224,152511.23988450656,2128.5287201263977
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",350254,2002.25,86.4632088486895,53.0752949025437,46.9247050974563,59685899,12.0046802708161,4888.3328133960595,7165101.341712224,405090.216594834,5653.6564840551255
"Construction","Auvergne-Rhône-Alpes","Construction","2002-T2",166332,2002.25,76.1828913971963,88.349732295478,11.6502088424899,59685899,12.0046802708161,2321.4186662187826,7165101.341712224,218332.48508879959,3047.1653459771624
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2002-T2",360136,2002.25,91.9752138798998,70.5466278308938,29.4533721691062,59685899,12.0046802708161,5026.251309293265,7165101.341712224,391557.6651664671,5464.7889330885255
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2002-T2",102605,2002.25,97.5275216469567,74.0080713136318,25.9919286863682,59685899,12.0046802708161,1432.0104504688104,7165101.341712224,105206.20053426913,1468.3142012493613
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2002-T2",63016,2002.25,90.1449880537656,58.2836485601378,41.7163514398622,59685899,12.0046802708161,879.4851181398816,7165101.341712224,69905.1620733646,975.6339616078558
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2002-T2",34464,2002.25,98.88354186718,79.6381737247353,20.3618262752647,59685899,12.0046802708161,480.99808162328424,7165101.341712224,34853.12049834533,486.4288561481333
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",102122,2002.25,83.2542911480777,51.8510871155374,48.1489128844626,59685899,12.0046802708161,1425.269443231576,7165101.341712224,122662.74637827836,1711.9471243789271
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2002-T2",49379,2002.25,97.4136361028159,75.1400209064623,24.8599790935377,59685899,12.0046802708161,689.1598268476135,7165101.341712224,50690.02859916099,707.4572456367762
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",58195,2002.25,88.5420667058806,67.6455575594651,32.3544424405349,59685899,12.0046802708161,812.2006545980452,7165101.341712224,65725.8206918892,917.304830139121
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2002-T2",158960,2002.25,93.7115299333192,73.2478106080033,26.752262450877,59685899,12.0046802708161,2218.5310774964387,7165101.341712224,169626.9393031024,2367.4046076027607
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",70920,2002.5,93.6750606278241,42.9260023853922,57.0739976146078,59685899,12.0046802708161,989.7975843988893,7165101.341712224,75708.51785382756,1056.6287096748265
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",27587,2002.5,80.9033327097309,45.3980810861373,54.6019189138627,59685899,12.0046802708161,385.01897857885166,7165101.341712224,34098.71889824124,475.900022512351
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",302824,2002.5,85.245855562656,55.0917902567076,44.9082406298637,59685899,12.0046802708161,4226.374276621676,7165101.341712224,355236.03816425224,4957.864811991096
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",119817,2002.5,78.9764741872223,38.3046311225266,61.6953688774734,59685899,12.0046802708161,1672.2303605459915,7165101.341712224,151712.26777731406,2117.3778365716707
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",351832,2002.5,86.4632088486895,53.0752949025437,46.9247050974563,59685899,12.0046802708161,4910.3562283450365,7165101.341712224,406915.2703038185,5679.127913166111
"Construction","Auvergne-Rhône-Alpes","Construction","2002-T3",166523,2002.5,76.1828913971963,88.349732295478,11.6502088424899,59685899,12.0046802708161,2324.0843647328857,7165101.341712224,218583.19754732808,3050.6644236115417
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2002-T3",357907,2002.5,91.9752138798998,70.5466278308938,29.4533721691062,59685899,12.0046802708161,4995.1421889375815,7165101.341712224,389134.1861594918,5430.965559330128
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2002-T3",102338,2002.5,97.5275216469567,74.0080713136318,25.9919286863682,59685899,12.0046802708161,1428.2840551637553,7165101.341712224,104932.43165806768,1464.4933358750272
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2002-T3",63141,2002.5,90.1449880537656,58.2836485601378,41.7163514398622,59685899,12.0046802708161,881.2296852302632,7165101.341712224,70043.82757512876,977.5692517754477
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2002-T3",34386,2002.5,98.88354186718,79.6381737247353,20.3618262752647,59685899,12.0046802708161,479.9094717588861,7165101.341712224,34774.23982869378,485.3279551854026
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",103370,2002.5,83.2542911480777,51.8510871155374,48.1489128844626,59685899,12.0046802708161,1442.6872010619456,7165101.341712224,124161.7682098141,1732.8682776194132
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2002-T3",49207,2002.5,97.4136361028159,75.1400209064623,24.8599790935377,59685899,12.0046802708161,686.7593025312485,7165101.341712224,50513.461942909234,704.9929866147318
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",57847,2002.5,88.5420667058806,67.6455575594651,32.3544424405349,59685899,12.0046802708161,807.3437798184228,7165101.341712224,65332.78717353233,911.8194434067827
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2002-T3",160103,2002.5,93.7115299333192,73.2478106080033,26.752262450877,59685899,12.0046802708161,2234.4833989708877,7165101.341712224,170846.6398040048,2384.4274024347305
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",70962,2002.75,93.6750606278241,42.9260023853922,57.0739976146078,59685899,12.0046802708161,990.3837589412575,7165101.341712224,75753.3536935041,1057.254462717781
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",26777,2002.75,80.9033327097309,45.3980810861373,54.6019189138627,59685899,12.0046802708161,373.71418383317905,7165101.341712224,33097.52404894355,461.92680983119675
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",303439,2002.75,85.245855562656,55.0917902567076,44.9082406298637,59685899,12.0046802708161,4234.957546706353,7165101.341712224,355957.48086189514,4967.933653494327
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",119925,2002.75,78.9764741872223,38.3046311225266,61.6953688774734,59685899,12.0046802708161,1673.7376665120812,7165101.341712224,151849.0173614294,2119.286387164239
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",352682,2002.75,86.4632088486895,53.0752949025437,46.9247050974563,59685899,12.0046802708161,4922.219284559632,7165101.341712224,407898.34739674424,5692.848264715121
"Construction","Auvergne-Rhône-Alpes","Construction","2002-T4",166657,2002.75,76.1828913971963,88.349732295478,11.6502088424899,59685899,12.0046802708161,2325.9545406537745,7165101.341712224,218759.0900574999,3053.119273889065
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2002-T4",354317,2002.75,91.9752138798998,70.5466278308938,29.4533721691062,59685899,12.0046802708161,4945.038222101823,7165101.341712224,385230.9606614921,5376.49004932894
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2002-T4",101646,2002.75,97.5275216469567,74.0080713136318,25.9919286863682,59685899,12.0046802708161,1418.626131751403,7165101.341712224,104222.88835345568,1454.5905686876135
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2002-T4",63258,2002.75,90.1449880537656,58.2836485601378,41.7163514398622,59685899,12.0046802708161,882.8626000268604,7165101.341712224,70173.61848478002,979.3806833723139
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2002-T4",34400,2002.75,98.88354186718,79.6381737247353,20.3618262752647,59685899,12.0046802708161,480.1048632730089,7165101.341712224,34788.3978976056,485.52555279409785
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",103591,2002.75,83.2542911480777,51.8510871155374,48.1489128844626,59685899,12.0046802708161,1445.7715956777402,7165101.341712224,124427.21999248187,1736.5730651724157
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2002-T4",49278,2002.75,97.4136361028159,75.1400209064623,24.8599790935377,59685899,12.0046802708161,687.7502166385852,7165101.341712224,50586.34701612944,706.010209815692
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",57054,2002.75,88.5420667058806,67.6455575594651,32.3544424405349,59685899,12.0046802708161,796.2762461970422,7165101.341712224,64437.167690609946,899.3196972034951
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2002-T4",159955,2002.75,93.7115299333192,73.2478106080033,26.752262450877,59685899,12.0046802708161,2232.4178315358763,7165101.341712224,170688.70833057212,2382.223226026041
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",71522,2003,93.6750606278241,42.9260023853922,57.0739976146078,60101841,12.0046802708161,991.291260687068,7215033.848924262,76351.16488919141,1058.2232389744797
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",26413,2003,80.9033327097309,45.3980810861373,54.6019189138627,60101841,12.0046802708161,366.082828619551,7215033.848924262,32647.604388271502,452.4941264570665
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",302706,2003,85.245855562656,55.0917902567076,44.9082406298637,60101841,12.0046802708161,4195.489672513906,7215033.848924262,355097.61501250934,4921.634776051025
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",120260,2003,78.9764741872223,38.3046311225266,61.6953688774734,60101841,12.0046802708161,1666.7974470823913,7215033.848924262,152273.1943121576,2110.498682343133
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",352583,2003,86.4632088486895,53.0752949025437,46.9247050974563,60101841,12.0046802708161,4886.782340634049,7215033.848924262,407783.8478294505,5651.863267283906
"Construction","Auvergne-Rhône-Alpes","Construction","2003-T1",167308,2003,76.1828913971963,88.349732295478,11.6502088424899,60101841,12.0046802708161,2318.880319943961,7215033.848924262,219613.61262557344,3043.8334347983287
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2003-T1",352212,2003,91.9752138798998,70.5466278308938,29.4533721691062,60101841,12.0046802708161,4881.640299615692,7215033.848924262,382942.3005853669,5307.560693460397
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2003-T1",100683,2003,97.5275216469567,74.0080713136318,25.9919286863682,60101841,12.0046802708161,1395.4612287094328,7215033.848924262,103235.47476625719,1430.8383983763188
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2003-T1",63869,2003,90.1449880537656,58.2836485601378,41.7163514398622,60101841,12.0046802708161,885.2210722410215,7215033.848924262,70851.41545740326,981.996993236102
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2003-T1",34730,2003,98.88354186718,79.6381737247353,20.3618262752647,60101841,12.0046802708161,481.35602309306046,7215033.848924262,35122.12380766984,486.790839004954
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",103597,2003,83.2542911480777,51.8510871155374,48.1489128844626,60101841,12.0046802708161,1435.8491196191126,7215033.848924262,124434.42682821042,1724.6547893432707
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2003-T1",49200,2003,97.4136361028159,75.1400209064623,24.8599790935377,60101841,12.0046802708161,681.9094827578052,7215033.848924262,50506.27609061992,700.0144025401937
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",56157,2003,88.5420667058806,67.6455575594651,32.3544424405349,60101841,12.0046802708161,778.3331468136192,7215033.848924262,63424.08991484528,879.0546412239162
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2003-T1",158938,2003,93.7115299333192,73.2478106080033,26.752262450877,60101841,12.0046802708161,2202.8725481821148,7215033.848924262,169603.46300299754,2350.6953197216785
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",71472,2003.25,93.6750606278241,42.9260023853922,57.0739976146078,60101841,12.0046802708161,990.5982632452409,7215033.848924262,76297.78888957648,1057.4834503507177
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",25842,2003.25,80.9033327097309,45.3980810861373,54.6019189138627,60101841,12.0046802708161,358.1687978338862,7215033.848924262,31941.823821667822,442.71204391411476
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",305697,2003.25,85.245855562656,55.0917902567076,44.9082406298637,60101841,12.0046802708161,4236.944779483999,7215033.848924262,358606.28998592385,4970.264831666602
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",120564,2003.25,78.9764741872223,38.3046311225266,61.6953688774734,60101841,12.0046802708161,1671.0108715286997,7215033.848924262,152658.11906744528,2115.8337197573383
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",353067,2003.25,86.4632088486895,53.0752949025437,46.9247050974563,60101841,12.0046802708161,4893.490555870935,7215033.848924262,408343.6234917753,5659.621729323667
"Construction","Auvergne-Rhône-Alpes","Construction","2003-T2",167059,2003.25,76.1828913971963,88.349732295478,11.6502088424899,60101841,12.0046802708161,2315.429192683662,7215033.848924262,219286.76758801535,3039.3033793002965
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2003-T2",348815,2003.25,91.9752138798998,70.5466278308938,29.4533721691062,60101841,12.0046802708161,4834.5580534179635,7215033.848924262,379248.9142297388,5256.370547537814
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2003-T2",99931,2003.25,97.5275216469567,74.0080713136318,25.9919286863682,60101841,12.0046802708161,1385.0385471843542,7215033.848924262,102464.41036586958,1420.1514852372686
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2003-T2",63894,2003.25,90.1449880537656,58.2836485601378,41.7163514398622,60101841,12.0046802708161,885.5675709619351,7215033.848924262,70879.1485577561,982.381372588071
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2003-T2",34047,2003.25,98.88354186718,79.6381737247353,20.3618262752647,60101841,12.0046802708161,471.8896780377031,7215033.848924262,34431.41230290052,477.2176128880411
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",104391,2003.25,83.2542911480777,51.8510871155374,48.1489128844626,60101841,12.0046802708161,1446.853918995326,7215033.848924262,125388.13142295349,1737.8730862315836
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2003-T2",49296,2003.25,97.4136361028159,75.1400209064623,24.8599790935377,60101841,12.0046802708161,683.2400378461131,7215033.848924262,50604.82492201625,701.3802843012477
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",56028,2003.25,88.5420667058806,67.6455575594651,32.3544424405349,60101841,12.0046802708161,776.5452134137055,7215033.848924262,63278.39645545438,877.0353373309396
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2003-T2",158156,2003.25,93.7115299333192,73.2478106080033,26.752262450877,60101841,12.0046802708161,2192.0340681919397,7215033.848924262,168768.98724472485,2339.129528406686
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",71918,2003.5,93.6750606278241,42.9260023853922,57.0739976146078,60101841,12.0046802708161,996.779800426338,7215033.848924262,76773.90280614172,1064.082364874677
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",25120,2003.5,80.9033327097309,45.3980810861373,54.6019189138627,60101841,12.0046802708161,348.1619147739038,7215033.848924262,31049.40075846667,430.34310591759777
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",309156,2003.5,85.245855562656,55.0917902567076,44.9082406298637,60101841,12.0046802708161,4284.886342509594,7215033.848924262,362663.96525608125,5026.5040033062805
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",119956,2003.5,78.9764741872223,38.3046311225266,61.6953688774734,60101841,12.0046802708161,1662.5840226360829,7215033.848924262,151888.26955686993,2105.163644928928
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",353399,2003.5,86.4632088486895,53.0752949025437,46.9247050974563,60101841,12.0046802708161,4898.092058884667,7215033.848924262,408727.6018386592,5664.943649565818
"Construction","Auvergne-Rhône-Alpes","Construction","2003-T3",167599,2003.5,76.1828913971963,88.349732295478,11.6502088424899,60101841,12.0046802708161,2322.913565055394,7215033.848924262,219995.58815139433,3049.127596043017
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2003-T3",345947,2003.5,91.9752138798998,70.5466278308938,29.4533721691062,60101841,12.0046802708161,4794.807720154765,7215033.848924262,376130.6828291084,5213.15201986458
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2003-T3",99012,2003.5,97.5275216469567,74.0080713136318,25.9919286863682,60101841,12.0046802708161,1372.3012542035733,7215033.848924262,101522.11224890653,1407.091281547392
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2003-T3",63926,2003.5,90.1449880537656,58.2836485601378,41.7163514398622,60101841,12.0046802708161,886.0110893247044,7215033.848924262,70914.64692620772,982.8733781585911
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2003-T3",34154,2003.5,98.88354186718,79.6381737247353,20.3618262752647,60101841,12.0046802708161,473.372692563213,7215033.848924262,34539.62040101226,478.7173715915692
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",103575,2003.5,83.2542911480777,51.8510871155374,48.1489128844626,60101841,12.0046802708161,1435.5442007447086,7215033.848924262,124408.00176387244,1724.288539303544
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2003-T3",49023,2003.5,97.4136361028159,75.1400209064623,24.8599790935377,60101841,12.0046802708161,679.4562718137374,7215033.848924262,50324.576682732935,697.4960580432504
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",55416,2003.5,88.5420667058806,67.6455575594651,32.3544424405349,60101841,12.0046802708161,768.0629247257425,7215033.848924262,62587.199578344036,867.4553839782135
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2003-T3",157333,2003.5,93.7115299333192,73.2478106080033,26.752262450877,60101841,12.0046802708161,2180.627330299467,7215033.848924262,167890.76019989312,2326.9573464984514
"Activités financières et d'assurance","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",71710,2003.75,93.6750606278241,42.9260023853922,57.0739976146078,60101841,12.0046802708161,993.8969310683376,7215033.848924262,76551.85864774357,1061.004844199826
"Activités immobilières","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",24747,2003.75,80.9033327097309,45.3980810861373,54.6019189138627,60101841,12.0046802708161,342.9921538578741,7215033.848924262,30588.356710580203,423.9530590024997
"Activités scientifiques et techniques, services administratifs et de soutien","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",312454,2003.75,85.245855562656,55.0917902567076,44.9082406298637,60101841,12.0046802708161,4330.596453772505,7215033.848924262,366532.7750395387,5080.125508963308
"Autres activités de services","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",120619,2003.75,78.9764741872223,38.3046311225266,61.6953688774734,60101841,12.0046802708161,1671.7731687147093,7215033.848924262,152727.76005935587,2116.798940342145
"Commerce, réparation d'automobiles et de motocycles","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",355631,2003.75,86.4632088486895,53.0752949025437,46.9247050974563,60101841,12.0046802708161,4929.027464687825,7215033.848924262,411309.0466285536,5700.722342278109
"Construction","Auvergne-Rhône-Alpes","Construction","2003-T4",168868,2003.75,76.1828913971963,88.349732295478,11.6502088424899,60101841,12.0046802708161,2340.5018401289644,7215033.848924262,221661.31647533493,3072.2145053884105
"Fabrication d'autres produits industriels","Auvergne-Rhône-Alpes","Industrie","2003-T4",343177,2003.75,91.9752138798998,70.5466278308938,29.4533721691062,60101841,12.0046802708161,4756.415661877547,7215033.848924262,373119.0018738273,5171.410275912401
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Auvergne-Rhône-Alpes","Industrie","2003-T4",98297,2003.75,97.5275216469567,74.0080713136318,25.9919286863682,60101841,12.0046802708161,1362.3913907854467,7215033.848924262,100788.98585758056,1396.930187272896
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Auvergne-Rhône-Alpes","Industrie","2003-T4",64222,2003.75,90.1449880537656,58.2836485601378,41.7163514398622,60101841,12.0046802708161,890.1136341803204,7215033.848924262,71243.00683438526,987.4244296859031
"Fabrication de matériels de transport","Auvergne-Rhône-Alpes","Industrie","2003-T4",34290,2003.75,98.88354186718,79.6381737247353,20.3618262752647,60101841,12.0046802708161,475.2576456049825,7215033.848924262,34677.15592758419,480.6236069530628
"Hébergement et restauration","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",103861,2003.75,83.2542911480777,51.8510871155374,48.1489128844626,60101841,12.0046802708161,1439.5081461119594,7215033.848924262,124751.52760026604,1729.0497898199892
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Auvergne-Rhône-Alpes","Industrie","2003-T4",49626,2003.75,97.4136361028159,75.1400209064623,24.8599790935377,60101841,12.0046802708161,687.8138209621716,7215033.848924262,50943.58652994114,706.075502854871
"Information et communication","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",55853,2003.75,88.5420667058806,67.6455575594651,32.3544424405349,60101841,12.0046802708161,774.1197223673108,7215033.848924262,63080.750289614,874.2959715846534
"Transports et entreposage","Auvergne-Rhône-Alpes","Tertiaire","2003-T4",158012,2003.75,93.7115299333192,73.2478106080033,26.752262450877,60101841,12.0046802708161,2190.038235559478,7215033.848924262,168615.32418949305,2336.9997663231065
